,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
1884,2ESzAmNt36FuiIeIGsPoBU,Rain Sounds,Loopable Rain Sounds for Sleeping,Gentle Rain Sounds,46,104567,False,0.154,1.0,1,-27.417,0,0.0345,0.985,0.586,0.916,1e-05,98.834,3,sleep
1885,2B4Y9u4ERAFiMo13XPJyGP,The Beatles,Revolver (Remastered),"Here, There And Everywhere - Remastered 2009",64,144880,False,0.29,0.247,7,-12.125,1,0.0383,0.921,0.00565,0.0917,0.36,165.361,4,psych-rock
1886,3GNCq0cqUr7kQ4lGaa0TVx,ATTLAS,The Night Air Was Cool,The Night Air Was Cool,55,286940,False,0.671,0.643,8,-9.137,1,0.126,0.428,0.968,0.0998,0.0384,123.022,4,electronic
1887,31IsZ5XLT78lKGsipSBiW6,Aníbal Troilo,"Tangos para Aficionados, Vol. 1",Tinto Verde,0,185826,False,0.584,0.212,4,-12.613,1,0.0445,0.953,0.714,0.0871,0.665,140.083,4,tango
1888,2NPWthQC6HGkCUPXEk3bFN,Di Propósito;Gamadinho;Vitinho,Vai Que Cola / Faz Falta / Me Diz (Por Favor) (feat. Vitinho) [Ao Vivo],Vai Que Cola / Faz Falta / Me Diz (Por Favor) (feat. Vitinho) - Ao Vivo,53,300845,False,0.379,0.693,1,-7.052,1,0.0999,0.855,0.0,0.347,0.746,159.974,4,pagode
1889,6j5yTgUdDIUf7UPWwfcsMh,Slime,Zwei,Taschenlampe,37,272730,False,0.615,0.828,1,-5.547,0,0.0568,0.0472,0.0,0.0917,0.462,93.776,4,german
1890,4beN9T2PsWRpfSS8t4xt8S,TM,Full House,Fairytales,39,204250,True,0.808,0.637,3,-9.792,0,0.0914,0.447,0.276,0.11,0.715,123.957,4,german
1891,7tUpvgMTJfB4OARD8gD6vg,Living Room,Balearic Deep-House Winter 2022,Brand New Day,0,252778,False,0.794,0.733,5,-9.316,0,0.0431,0.00369,0.87,0.0978,0.359,124.977,4,jazz
1892,57Xjny5yNzAcsxnusKmAfA,The Strokes,Room On Fire,Reptilia,75,219826,False,0.489,0.649,9,-5.11,1,0.0336,0.000603,0.713,0.101,0.77,158.009,4,alt-rock
1893,31HFDml54UrGjTa4UeKhyv,Sean Paul;Dua Lipa,Autopilot,No Lie,0,221176,False,0.742,0.883,7,-2.862,1,0.118,0.0468,0.0,0.206,0.464,102.044,4,dancehall
1894,1AfFUID69eG8hOkkc3asNM,Eve,Kaikai Kitan / Ao No Waltz,Ao No Waltz,57,277337,False,0.417,0.52,3,-4.872,1,0.0324,0.19,0.0,0.0783,0.346,123.934,3,anime
1895,6cyblKMSJjpbfvFeAAexq8,Death In Vegas,Dead Elvis,Opium Shuffle,22,302893,False,0.654,0.738,7,-9.728,1,0.0932,0.324,0.941,0.724,0.454,192.969,4,trip-hop
1896,3mlMpmY8oZIBFc39D9zLbh,The Beatles,Let It Be (Remastered),The Long And Winding Road - Remastered 2009,64,218186,False,0.299,0.329,3,-10.096,1,0.0279,0.756,0.0105,0.0559,0.392,132.282,4,psych-rock
1897,20SGd8qUkKOBwoJ8LNUT0y,Floyd Cramer,The Essential Floyd Cramer,Georgia on My Mind,12,226106,False,0.32,0.127,7,-13.535,1,0.0298,0.86,0.815,0.113,0.217,181.143,3,honky-tonk
1898,7McCOOQG8GQtngK2Obh0Ts,miwa,guitarissimo,chAngE,57,249746,False,0.442,0.973,7,-2.01,1,0.156,0.0268,0.0,0.108,0.635,164.852,4,j-pop
1899,3WQyTWS7CUBTzaZ0TjTgMf,Grupo Fundo De Quintal,Carta Musicada,"Vai Lá, Vai Lá",35,247933,False,0.543,0.853,7,-9.004,0,0.105,0.119,1.46e-05,0.0303,0.922,114.535,4,samba
1900,0Z4glj2wUh4ZIrFaehS3ms,AO Cubo,Entre o Desespero e a Esperança,Cinderela,41,314213,False,0.652,0.626,9,-7.645,0,0.198,0.365,0.0,0.166,0.708,149.89,4,gospel
1901,26saH7Fx8bnlx00ci1Pbd1,Lorne Balfe,Black Adam (Original Motion Picture Soundtrack),Introducing the JSA,26,280822,False,0.333,0.587,7,-11.992,0,0.0429,0.0449,0.884,0.119,0.045,93.438,4,british
1902,0siYMEsGrzzzlWLXK5zJfS,Joel Corry;RAYE;David Guetta,BED,BED,76,178087,False,0.671,0.782,6,-4.593,1,0.0341,0.0142,0.00221,0.333,0.618,123.989,4,edm
1903,2GOuPMMoKsrebUFmPrlzac,Aromal Chekaver,Hope,Kadal,5,165446,False,0.624,0.412,5,-10.375,0,0.0622,0.211,7.82e-06,0.0801,0.472,85.001,4,malay
1904,7eXdWYVd90n1qFKm3CokNU,Tommy Olivencia,Era Salsa para Bailar,Lo Dudo,0,314186,False,0.667,0.733,9,-5.703,0,0.0427,0.751,0.0,0.336,0.713,93.277,4,salsa
1905,2lUeuu1UxjBkYtQQwAKRht,Kutiman;Elif Çağlar,Remotely Close,Remotely Close: Silkyway,16,230998,False,0.755,0.612,0,-9.645,0,0.0405,0.0203,0.258,0.118,0.645,110.019,4,afrobeat
1906,5NJiqDbIe4bb0BIkQzkJu3,Alexis Ffrench,Truth - The Solo Piano Collection,Viva Vida Amor - Solo Piano Version,43,195837,False,0.328,0.166,2,-18.42,1,0.0413,0.983,0.884,0.0931,0.172,75.497,4,ambient
1907,6BYh2zfUosAqaZRMTRlmnh,Don Omar,Halloween con perreito,Guaya Guaya,0,194013,False,0.787,0.872,9,-2.117,1,0.143,0.0067,0.000193,0.136,0.696,92.025,4,reggaeton
1908,0uRCG9LBWCg0yF3S9qCG1Y,Powerman 5000,Tonight The Stars Revolt,An Eye Is Upon You,26,51093,False,0.555,0.209,11,-20.547,0,0.362,0.195,0.245,0.19,0.083,92.934,4,industrial
1909,2yR3f7t0N1pp48mChKq9Kt,Deepak Rathore Project,Duur Hai Wo,Duur Hai Wo,43,285357,False,0.357,0.316,6,-10.467,1,0.0311,0.424,0.00073,0.1,0.24,159.861,3,indian
1910,5OiYoJ7T0bd1cvdAEbgTGo,Jayke Orvis,Its All Been Said,Thunderbolts and Lightnin',21,157702,True,0.769,0.589,2,-9.719,1,0.0477,0.096,0.0413,0.115,0.549,107.085,4,goth
1911,07QeznlGauyNSmomgZxb49,Glass Animals,Best Viral Tunes,Heat Waves,0,238805,False,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,4,indie-pop
1912,2xw9PXlt8IaCWZjfpJ2HPL,Robin Schulz;Piso 21,Oh Child,Oh Child,53,195261,False,0.716,0.628,5,-6.231,0,0.0473,0.0212,0.0,0.0617,0.688,97.012,4,deep-house
1913,7Afr3PKTtlFGHGiXYgnv6P,Ben Rector,The Walking in Between,I Like You,56,138506,False,0.624,0.334,3,-11.89,1,0.0391,0.321,3.27e-06,0.113,0.397,157.92,4,acoustic
1914,6phjH1prCWCcKAYiRONHJx,Peces Raros,Anestesia,Girando en Falso,36,246546,False,0.694,0.786,5,-7.173,0,0.0392,0.00168,0.000899,0.0929,0.465,119.929,4,electronic
1915,6R21hvEAiydU4TabeFobTT,my little airport,TASTE OF TEARS (Live),失落沮喪歌 - Live,27,118874,False,0.464,0.284,2,-18.875,1,0.232,0.763,0.0,0.975,0.702,151.725,4,cantopop
1916,7BvM6gezSZfDN3WQjYjEgg,Marika Takeuchi,Breathe Out,Breathe Out,51,156280,False,0.435,0.28,9,-23.598,0,0.0352,0.976,0.932,0.0805,0.547,163.981,4,anime
1917,6De0lHrwBfPfrhorm9q1Xl,Danny Ocean,Me Rehúso,Me Rehúso,77,205714,False,0.744,0.804,1,-6.327,1,0.0677,0.0231,0.0,0.0494,0.426,104.823,4,latino
1918,7HbGgThu56WHd5u54SkWkh,Demeter,Make It,Make It,52,173009,True,0.761,0.511,2,-8.373,1,0.158,0.085,0.0316,0.127,0.43,82.363,4,house
1919,4fAGHnOJi4ZuPVEldt9pdu,Leon Lai,愛得太傻,但願不只是朋友,25,256839,False,0.65,0.594,0,-7.484,0,0.0256,0.0504,0.000162,0.188,0.486,122.164,4,cantopop
1920,24b9eObMccIrDSs3NvdrRd,Arijit Singh,Arijit Singh Broken Strings,"Milne Hai Mujhse Aayi (From ""Aashiqui 2"")",57,295798,False,0.515,0.707,11,-5.467,0,0.0426,0.0357,0.0,0.134,0.304,143.752,4,pop-film
1921,6iMzeLAXynEt62vhtZhiPd,Hillsong Worship,let there be light.,In Control (Acoustic),41,271586,False,0.312,0.22,8,-9.98,1,0.0411,0.829,0.0,0.103,0.173,71.038,4,world-music
1922,0F1Yc1N29pSyBYHYlPRK1P,Rolf Zuckowski;Sasha;Oonagh;Benedikt Geiger,Rolfs neue Vogelhochzeit,Ein Vogel wollte Hochzeit machen,31,100453,False,0.652,0.208,0,-17.627,1,0.544,0.907,0.0,0.627,0.632,94.74,4,children
1923,6qSn3UidshFbbzxhvId2wf,Creep Hyp,イト,君が猫で僕が犬,35,224906,False,0.726,0.738,0,-4.952,1,0.0243,0.23,0.000111,0.311,0.916,105.99,4,j-rock
1924,5kfjM1oIlalAL5VMc0ZjrZ,The Manges,Book Of Hate For Good People,The Girl With Two Brains,22,122693,False,0.482,0.95,5,-4.442,1,0.0613,0.00692,3.92e-05,0.386,0.906,163.931,4,power-pop
1925,4XPXvq5UHCSfIDpnrSRUMy,The Jackson 5,All I Want For Christmas Is You,Santa Claus Is Coming To Town,0,144080,False,0.691,0.776,0,-4.177,1,0.0341,0.458,1.68e-05,0.33,0.961,146.861,4,soul
1926,2uXh5dETVZcgT9oklXA8Yv,Billo's,Ya huele a buñuelos,Palmira Señorial,0,169737,False,0.713,0.605,8,-7.583,1,0.0397,0.17,0.0,0.0284,0.951,97.781,4,salsa
1927,4nUFNVyHzlpPGxNATSVa36,Cristo Vivo;Vinicius Zulato,Gratidão (Ao Vivo),Teu Reino - Ao Vivo,42,440413,False,0.53,0.699,6,-6.631,1,0.0428,0.279,0.0,0.668,0.318,139.812,4,gospel
1928,63bmIgH9sS6sX5Sc7MetGq,Zack Tabudlo,Episode,Habang Buhay,69,244067,False,0.62,0.668,9,-5.719,1,0.0305,0.088,0.0,0.362,0.183,118.013,4,acoustic
1929,5NEGfbKMcNuEWOzpWufScA,Anirudh Ravichander;Shakthisree Gopalan,Vikram Vedha (Original Motion Picture Soundtrack),Yaanji,62,270375,False,0.692,0.624,9,-6.492,0,0.0337,0.368,0.0,0.108,0.487,132.896,4,hip-hop
1930,1LITEucmmkPrWQPfI6vFbW,Cuco Sánchez,Tesoros De Colección,Guitarras Lloren Guitarras,35,160773,False,0.534,0.0338,7,-16.691,1,0.0395,0.968,0.00103,0.111,0.333,100.481,4,guitar
1931,5eycAkZ5W7NJMz3PmvpCsC,Dizaro;Binkie,You & I,You & I,57,161739,False,0.671,0.657,11,-6.924,1,0.0603,0.198,4.54e-06,0.177,0.105,115.073,4,french
1932,3argZDiIoCP1MKzKH2heht,西卿,西卿台語經典,為錢賭生命,28,210266,False,0.429,0.291,10,-11.649,1,0.0257,0.668,1.66e-05,0.336,0.542,79.106,4,mandopop
1933,3IKJNHnVZ2bXGjAFBJiUYo,Black Sabbath,13,God Is Dead?,58,532266,False,0.379,0.726,3,-4.935,0,0.0332,0.000193,0.00266,0.0578,0.178,120.012,4,hard-rock
1934,7Kx2dB1Dam8dsvhZrdZIow,George Jones,A Satisfied Mind,White Lightning (Original Mix),11,169160,False,0.61,0.778,10,-9.0,1,0.104,0.771,2.92e-06,0.111,0.909,74.294,4,honky-tonk
1935,3qVRESqzGmGE4AklTH88VE,Smokey Robinson,Un tecito y a mimir,Wedding Song,0,217920,False,0.426,0.491,0,-9.864,1,0.034,0.641,0.00127,0.25,0.276,137.438,4,soul
1936,3dO6fRY8FAMIs0UMvt0ghH,Henrique & Diego,Tempo Certo (Ao Vivo em Campo Grande),Senha do Celular - Ao Vivo,47,179200,False,0.69,0.926,10,-4.277,1,0.259,0.313,0.0,0.96,0.86,136.966,4,sertanejo
1937,6E0cm1PEAj4i851YTLsCaH,Adaro;Aftershock;Ava Silver,The Now And Then,The Now And Then - Extended Mix,19,294971,False,0.383,0.86,0,-4.455,0,0.0541,0.00283,9.19e-05,0.148,0.333,154.628,4,hardstyle
1938,1QXVekOyWPBUQF7aOh5KT6,Yaşlı Amca,Akşamüstü,Kimsesiz,40,266807,False,0.512,0.564,7,-6.674,0,0.0256,0.223,0.0808,0.113,0.419,94.924,4,turkish
1939,3LRMSQH09zCPUXI9vJCZZx,Flunk;SKL,Café del Mar Dreams X,Petrified - SKL Floating Mix,17,295000,False,0.636,0.539,0,-14.926,0,0.032,0.178,0.795,0.0515,0.475,140.015,4,trip-hop
1940,7b5zNgjCEBv9m8hKqO0cyk,A.M.C,ENERGY,Courier,19,255605,False,0.621,0.959,0,-0.687,1,0.293,0.000418,0.767,0.133,0.0886,174.002,4,drum-and-bass
1941,6u6XQZLNw4AOV2wZgMszpX,Zakkum,"Duble, Vol. 1",Hiç mi Özlemedin,42,202124,False,0.388,0.398,4,-11.964,0,0.0445,0.299,0.000142,0.158,0.429,179.856,4,turkish
1942,5MYKqp6J8rstffAQBCE2nl,Racionais MC's,Mil Faces de um Homem Leal (Marighella),Mil Faces de um Homem Leal (Marighella),52,598736,False,0.716,0.716,1,-8.52,1,0.382,0.622,0.0,0.427,0.378,95.1,4,brazil
1943,4gK1mz3FOGBzTHlYkIaVIV,Madonna,Happy Haunted Halloween Tunes,Illuminati,0,224613,False,0.793,0.617,7,-4.32,1,0.0766,0.0464,0.00402,0.165,0.418,134.909,4,dance
1944,20QQAlDR9kFy2F8spu4Ns8,Osho Jain,Dheere Dheere,Dheere Dheere,34,163208,False,0.614,0.201,2,-12.598,1,0.0329,0.676,0.0,0.0832,0.165,134.186,3,songwriter
1945,5Q5yRnMrXEcZUYcM4S2Tjk,Mark With a K,Forever Young,DarkSide,23,262400,False,0.605,0.887,1,-7.872,1,0.181,0.00258,0.16,0.087,0.255,149.945,4,hardstyle
1946,0IDRN0vpnXuofJQH9erZ71,LUDMILLA;Orochi,I Love You Too (Ao Vivo),I Love You Too - Ao Vivo,44,191641,False,0.704,0.571,2,-5.939,0,0.0747,0.777,0.0,0.134,0.707,127.943,4,funk
1947,4ECasrEmA3NeiHQpinwZ2A,Jubin Nautiyal,Hare Krishna Hare Rama,Hare Krishna Hare Rama,58,309143,False,0.546,0.639,7,-7.94,1,0.0291,0.151,0.0,0.29,0.414,100.026,4,pop-film
1948,1ndkjRxZR6xdDokVzzhjB2,Freestylers;Scarlett Quinn,Other Worlds,Fabulous,14,240308,False,0.861,0.834,2,-3.792,1,0.0555,0.00837,0.00156,0.017,0.824,108.003,4,breakbeat
1949,21BUBt1FyRvQNWuXCrkZbM,Maisie Peters,New Pop Classics,Cate's Brother,0,180589,False,0.735,0.648,1,-4.523,0,0.0334,0.0114,0.000213,0.309,0.395,97.985,4,indie-pop
1950,1WVWPKfldtl8lDs9e6YRA4,Scooter,Scooter Forever,Symmetry C,21,219600,False,0.495,0.917,1,-7.974,1,0.0297,8.89e-05,0.847,0.339,0.203,140.014,4,happy
1951,58YjMNNiGdWhLQycyvFgWv,Mini Pop Kids,Mini Pop Kids 11,I Need Your Love,16,238080,False,0.72,0.848,0,-5.519,0,0.0584,0.27,3.53e-06,0.236,0.578,125.005,4,kids
1952,6RXI2dGFYwWNdi2fWthp2w,Teuterekordz,Kein Nirvana,6 Atzen,40,173725,False,0.965,0.482,4,-8.959,1,0.356,0.112,3.78e-06,0.0784,0.424,125.058,4,german
1953,78NE0GPCrpOVGkWKopqhHI,Tough Love,Toolroom Amsterdam 2022,Annihilation,4,174193,False,0.739,0.798,7,-5.446,1,0.0839,0.00195,0.85,0.0818,0.34,124.01,4,groove
1954,6xNdBzXLg0uwYGRDIgzWTW,Roffe Ruff,Barrabas,Fröken Anderberg,22,220026,False,0.81,0.424,10,-11.364,0,0.104,0.214,0.0,0.0966,0.516,74.976,3,goth
1955,7LEWv6y9OLmqRpcjTeTUTx,The Gladiators,Reggae para la monchis,Bellyfull - 1990 Digital Remaster,30,139960,False,0.845,0.334,8,-13.912,0,0.235,0.024,0.0,0.0425,0.773,79.648,4,dub
1956,74AqVxZ3oXwJ8olHssBUG3,Salim–Sulaiman;Sunidhi Chauhan;Amitabh Bhattacharya,Band Baaja Baaraat,Ainvayi Ainvayi,58,267624,False,0.689,0.742,3,-7.571,0,0.0413,0.0339,0.0046,0.0928,0.876,155.986,4,indian
1957,5QIi1Vv5Wyb7Nw1Dz01xS9,Yiruma,The Best - Reminiscent 10th Anniversary,May Be,49,306200,False,0.387,0.159,1,-19.106,1,0.0477,0.99,0.87,0.0906,0.103,97.176,4,piano
1958,7DcVWzeud5tqtNTZKQWvhz,Ichika Nito,she waits patiently,illusory sense,45,228364,False,0.556,0.384,1,-10.49,0,0.0281,0.771,0.00138,0.139,0.137,99.984,3,guitar
1959,0XycphC58RpvIxvHfCN3hX,Crispy脆樂團,愛是我們必經的辛苦,相愛就是說了100次對不起,56,264727,False,0.66,0.568,5,-7.701,1,0.0357,0.454,0.0,0.0896,0.326,107.932,4,mandopop
1960,0I4NJWRvUrDqSNlH9DuaET,LFO,What Is House,Syndrome,9,292106,False,0.787,0.672,6,-14.049,1,0.0611,0.00529,0.535,0.0793,0.732,130.995,4,idm
1961,2ZfvKOIRxKS3ssDglE0EfK,La Chicana,Antihéroes y Tumbas (Historias del Gótico Surero),La Uva,17,175120,False,0.533,0.38,2,-6.411,1,0.061,0.714,0.0,0.104,0.521,111.42,4,tango
1962,0DHpr7eLBrRZvlXa4sNwhd,Diante do Trono;Ana Paula Valadão,Aleluia - Diante do Trono 13 (Ao Vivo),Canção do Apocalipse - Ao Vivo,46,437386,False,0.352,0.478,7,-6.8,1,0.033,0.5,0.0,0.12,0.0761,123.219,4,brazil
1963,4cKIHfKSJdskQH18fybe7r,PHARAOH,Pink Phloyd,Одинокая звезда,44,194899,True,0.613,0.519,0,-8.479,0,0.154,0.23,0.0,0.0996,0.27,149.261,4,emo
1964,35zwdnMhebt8gLF4WaCUMz,Within Temptation,The Unforgiving,In the Middle of the Night,51,311626,False,0.502,0.892,8,-4.014,1,0.0309,0.000197,0.000345,0.384,0.346,100.038,4,goth
1965,0Ev1XvxAun4W2uh34XtZpx,AFI,Happy Haunted Halloween Tunes,Halloween,2,238106,False,0.286,0.929,11,-8.494,0,0.091,0.00231,0.00074,0.0946,0.127,99.762,4,punk
1966,2ZYRiFEv1F363SSoQRVlwN,The Pogues;Kirsty MacColl,Holly Jolly Christmas,Fairytale of New York (Edit) - Radio Edit,0,275896,False,0.38,0.346,2,-14.313,1,0.0417,0.648,0.000139,0.0511,0.358,117.916,3,folk
1967,61vZyTUSGdBeuhQh0wKLAq,Matt Sassari,Put A Record On (Shorter Edit),Put A Record On - Shorter Edit,54,165117,False,0.85,0.916,5,-5.719,0,0.0494,0.00823,0.135,0.106,0.803,124.995,4,techno
1968,3fdyHcPGa639HJixHM699h,The Party Cats,Kids Dance Party,I Like To Move It From Madagascar,37,243960,False,0.817,0.864,0,-7.896,1,0.0295,2.36e-05,0.49,0.284,0.826,129.987,4,kids
1969,1NpNY2V9pyCZW2xPbkcQaM,Serhat Durmus;Ecem Telli,Yalan,Yalan,53,201775,False,0.58,0.525,3,-10.873,0,0.0363,0.00695,0.0509,0.0759,0.0925,112.991,4,turkish
1970,2MzRL3WeWaESiJlfZYJJAK,Ultraje a Rigor,Warner 30 Anos,Ciúme,39,242453,False,0.368,0.886,7,-6.938,1,0.0463,0.00588,0.000264,0.0834,0.656,169.132,4,punk
1971,7o3vB2y4okBEQV0352plsk,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - A Classical Dawn,"12 Variations on a Minuet by J.C. Fischer in C, K.179: 12a. Variation XI: Adagio - Pt. 1",3,93026,False,0.493,0.0409,0,-25.523,1,0.0621,0.993,0.954,0.147,0.481,79.19,4,classical
1972,3oIKT8CKqao4bulVol6Pf7,Eli Soares,Memórias 2 (Ao Vivo),O Espírito Do Senhor - Ao Vivo,39,319408,False,0.529,0.403,9,-10.665,1,0.0308,0.237,1.54e-06,0.348,0.206,119.639,4,gospel
1973,2L44djRjs3foqu3J6GSHeg,Justin Quiles;Robin Schulz,Daily Pop Mix,AEIOU,0,161880,False,0.689,0.856,5,-3.394,0,0.0813,0.0493,0.0,0.232,0.706,126.108,4,reggae
1974,1XNt3DnketlsS0aa3Rl65p,Andrea Bocelli;New York Philharmonic;Alan Gilbert,Concerto: One Night In Central Park (Remastered),"Il Trovatore / Act 3: Il Trovatore / Act 3: ""Di quella pira"" - Live At Central Park, New York / 2011",20,135266,False,0.338,0.509,0,-8.937,1,0.0574,0.903,0.0209,0.962,0.437,160.386,3,opera
1975,6WTb67YHPih0UCVxXGLDKn,Violet Cold,Kosmik,Contact,36,214250,False,0.454,0.563,4,-7.653,0,0.0367,0.211,0.957,0.126,0.0621,119.939,4,black-metal
1976,0CaBBQsaAiRHhiLmzi7ZRp,The Beatles,Let It Be (Remastered),Two Of Us - Remastered 2009,58,216813,False,0.726,0.702,7,-10.757,1,0.032,0.0974,3.46e-05,0.239,0.931,109.114,4,british
1977,1V8TQ7Uhauq1GdhctrMJf9,Davide Sonar,Italian Hardstyle 008,Spiritual Fire - Original Mix,24,326959,False,0.537,0.74,7,-4.982,1,0.0564,0.00226,0.936,0.0386,0.322,150.01,4,hardstyle
1978,2jfk3m8nq5IvB35s2xIs1O,Skillet,Rise (Deluxe Edition),Not Gonna Die,66,225280,False,0.445,0.953,5,-2.463,0,0.0704,0.0106,0.0,0.281,0.475,172.063,4,metal
1979,5sKChMRefVf7qO0ZMtTb3e,Delta Heavy,Ascend,Ascend,46,275948,False,0.353,0.982,5,-1.634,0,0.0472,0.000726,0.959,0.324,0.0745,174.059,4,drum-and-bass
1980,45Ttbu7kbSZ62QwjIcmbQC,Maisie Peters,I'm Blue - Hits of 2022,Cate's Brother,0,180589,False,0.735,0.648,1,-4.523,0,0.0334,0.0114,0.000213,0.309,0.395,97.985,4,indie-pop
1981,0F245o4yDaGy2leKy2l2Ae,Spice;Demarco;Meeka,Jiggle,Jiggle,43,132815,True,0.603,0.687,6,-3.675,1,0.166,0.244,0.0,0.106,0.696,103.691,4,dancehall
1982,4TVXQID05mAuTOiWdCPGXW,French 79;Kid Francescoli;Sarah Rebecca,Diamond Veins (Remixes),Diamond Veins (feat. Sarah Rebecca) - Kid Francescoli Remix,55,240000,False,0.563,0.574,8,-13.591,1,0.0367,0.016,0.267,0.0804,0.388,103.961,4,french
1983,0zsKpQrofq6ADUJCcB8ixb,Lefty Frizzell,Puttin' On,Almost Persuaded,12,188000,False,0.496,0.254,2,-14.153,1,0.0274,0.902,0.00218,0.0983,0.396,81.845,3,honky-tonk
1984,3kF5VGbKlNlczAm3HCkxpT,Rosa de Saron,Acústico,Do Alto da Pedra,46,279120,False,0.538,0.757,8,-5.622,1,0.037,0.0055,0.0,0.104,0.298,123.914,4,brazil
1985,0jOSpB2zK2O0SNxj8ZT5lp,Chris Tomlin,How Great Is Our God: The Essential Collection,How Great Is Our God,64,305426,False,0.318,0.573,1,-5.653,1,0.0324,0.107,0.0,0.0854,0.0765,156.054,4,world-music
1986,5MjCHjdXqW8Pr3238zB029,Lagosta Bronzeada,Pra Recordar (Ao Vivo),Frio da Solidão - Ao Vivo,37,171676,False,0.594,0.766,0,-9.994,1,0.0792,0.486,0.0,0.781,0.737,99.927,4,forro
1987,6L2B0EWlWnHR0YzLCmDgYh,DAVID AUGUST,J.B.Y. / Ouvert,J.B.Y.,51,316304,False,0.646,0.634,7,-9.657,0,0.0429,0.657,0.852,0.109,0.124,95.019,4,minimal-techno
1988,44fIc4zJWyRvmwCsUWdrWh,New Bomb Turks,Scared Straight,Jukebox Lean,35,156200,False,0.361,0.972,2,-4.892,1,0.127,0.0011,0.000626,0.132,0.403,111.82,4,punk
1989,0PfO9J5WWNk0w4hX5pCL25,General Knas;Sizzla,Good For The World,Good For The World,26,216917,False,0.622,0.676,1,-6.035,1,0.329,0.0406,0.0,0.0736,0.771,84.701,4,dancehall
1990,7EsSVPxaYoAZjQwhspJBs2,Original Broadway Cast of Hamilton,Hamilton (Original Broadway Cast Recording),"Who Lives, Who Dies, Who Tells Your Story",63,217229,False,0.353,0.326,2,-9.687,1,0.0901,0.777,0.0,0.0904,0.156,75.5,4,show-tunes
1991,0qfLPsET328ykxctRCU5JB,Prateek Kuhad,In Tokens & Charms,Artist,33,233464,False,0.423,0.182,4,-13.935,1,0.0478,0.974,0.00107,0.184,0.139,139.033,3,songwriter
1992,28WoBIA4EDVvxiraTv2KZ2,JUNNY;lullaboy,nostalgia,solo,54,183360,False,0.626,0.584,0,-6.913,1,0.102,0.782,0.0,0.208,0.408,102.045,4,chill
1993,28KKvFNDjBSUFNSxsdlBzw,Colour Castle;Ruby Turner;Blake Leisurely,Chasing Love (Blake Leisurely Remix),Chasing Love (Blake Leisurely Remix),19,213329,False,0.576,0.948,6,-5.484,0,0.047,0.033,0.838,0.344,0.738,126.009,4,deep-house
1994,1YS9lunrXc8yt8olY4EnFn,Thievery Corporation,Sounds From The Thievery Hi-Fi,The Oscillator,22,255146,False,0.727,0.634,10,-12.025,0,0.063,0.00235,0.842,0.0999,0.333,92.001,4,trip-hop
1995,1kcjEaY5BPCUkdPKeKrE9k,Little Jinder,Så mycket bättre - Tolkningarna,Du vill ha sex med mig,26,177133,True,0.62,0.663,9,-5.793,1,0.0301,0.168,0.0064,0.088,0.532,133.918,4,synth-pop
1996,2XAXdBTkoCfXa3etTIcV63,Eulogy,Memento Mori,Cross to Bare,34,224347,False,0.562,0.888,10,-5.093,1,0.0396,0.0304,0.00688,0.159,0.406,134.997,4,death-metal
1997,7MuPOXU2vjEe3Kh9LfbM5v,Gojira,Magma,Only Pain,51,239960,False,0.393,0.951,3,-5.345,1,0.054,3.09e-05,0.00986,0.37,0.324,99.213,3,groove
1998,5119q7EHJi4C9fxZLkr4i2,Tomaso Albinoni;Claudio Scimone;I Solisti Veneti,Albinoni's Adagios,"Albinoni: Concerto a cinque in G Minor, Op. 10 No. 2: II. Andante",20,128026,False,0.222,0.229,10,-17.328,1,0.0391,0.966,0.844,0.287,0.276,105.289,4,opera
1999,1bgKMxPQU7JIZEhNsM1vFs,Alesso;Zara Larsson,Words (feat. Zara Larsson),Words (feat. Zara Larsson),85,142677,False,0.739,0.586,10,-5.079,0,0.0472,0.0245,0.000252,0.308,0.444,124.026,4,edm
2000,2PRsh2LNPxoxC9OnErnelg,Nas,Illmatic,Halftime,61,260799,True,0.766,0.793,4,-6.638,0,0.166,0.0303,8.09e-06,0.173,0.652,91.925,4,hardcore
2001,4TmMHndvi1Z6EmqjzuyN90,NMB48,てっぺんとったんで! (通常盤Type-B),アーモンドクロワッサン計画/Team BII,19,323386,False,0.455,0.919,0,-3.574,1,0.0925,0.181,0.0,0.329,0.714,205.967,4,j-idol
2002,6x2vJWVX5xaYvkISLVu7Kz,prxz;Shiloh Dynasty,Love Wounds,Love Is More Depressing Than Depression,64,133267,False,0.793,0.215,9,-16.636,0,0.24,0.733,0.0426,0.143,0.335,100.141,4,chill
2003,54zCdkbIALAnv8Ihi3XWlD,José González,Frühstücksmusik Herbst/Winter 2022/2023,Stay Alive,0,266906,False,0.714,0.306,6,-12.111,1,0.0388,0.726,0.168,0.0924,0.314,129.984,4,swedish
2004,5RcAGLNN0UbnUjBqDLFkVd,Ella Fitzgerald,Lonely Christmas 2022,The Secret Of Christmas,0,168146,False,0.258,0.175,0,-11.903,1,0.0323,0.939,0.000156,0.136,0.107,89.072,3,blues
